id,address,postal_code,price,url,bedrooms,bathrooms,area,latitude,longitude
3235,"1857 Thyme Crk, San Jose, CA 95120",95120,1918000,https://www.zillow.com/homedetails/1857-Thyme-Crk-San-Jose-CA-95120/124442289_zpid/,4.0,4.0,2393,37.220901,-121.907724
3236,"3425 Youngs Cir, San Jose, CA 95127",95127,486400,https://www.zillow.com/homedetails/3425-Youngs-Cir-San-Jose-CA-95127/19780425_zpid/,2.0,1.0,814,37.384079,-121.830686
3237,"2504 Yerba Hills Ct, San Jose, CA 95121",95121,699000,https://www.zillow.com/homedetails/2504-Yerba-Hills-Ct-San-Jose-CA-95121/19807872_zpid/,2.0,2.0,936,37.299727,-121.778937
3238,"1402 Crucero Ct, San Jose, CA 95122",95122,100000,https://www.zillow.com/homedetails/1402-Crucero-Ct-San-Jose-CA-95122/19715580_zpid/,2.0,1.0,872,37.327448,-121.842516
3239,"2296 Sun Glory Ln # A, San Jose, CA 95124",95124,690000,https://www.zillow.com/homedetails/2296-Sun-Glory-Ln-A-San-Jose-CA-95124/19671042_zpid/,2.0,2.0,974,37.268183,-121.938271
3240,"2296 Sun Glory Ln # A, San Jose, CA 95124",95124,690000,https://www.zillow.com/homedetails/2296-Sun-Glory-Ln-A-San-Jose-CA-95124/19671042_zpid/,2.0,2.0,974,37.268183,-121.938271
3241,"1308 Shore Dr, San Jose, CA 95131",95131,848888,https://www.zillow.com/homedetails/1308-Shore-Dr-San-Jose-CA-95131/124744462_zpid/,2.0,2.0,1171,37.371017,-121.882753
3242,"10180 Ryan St, San Jose, CA 95127",95127,215000,https://www.zillow.com/homedetails/10180-Ryan-St-San-Jose-CA-95127/19785656_zpid/,3.0,1.0,900,37.355852,-121.814301
3243,"1475 De Rose Way APT 256A, San Jose, CA 95126",95126,699000,https://www.zillow.com/homedetails/1475-De-Rose-Way-APT-256A-San-Jose-CA-95126/19591525_zpid/,2.0,2.5,1224,37.306394,-121.919575
3244,"1475 De Rose Way APT 248A, San Jose, CA 95126",95126,708000,https://www.zillow.com/homedetails/1475-De-Rose-Way-APT-248A-San-Jose-CA-95126/19591513_zpid/,2.0,3.0,1224,37.306394,-121.919575
3245,"910 Bellhurst Ave, San Jose, CA 95122",95122,475000,https://www.zillow.com/homedetails/910-Bellhurst-Ave-San-Jose-CA-95122/19715438_zpid/,3.0,1.5,1162,37.328252,-121.855198
3246,"849 N 2nd St, San Jose, CA 95112",95112,225000,https://www.zillow.com/homedetails/849-N-2nd-St-San-Jose-CA-95112/19566827_zpid/,2.0,1.0,1112,37.352567,-121.901737
3247,"181 Bellerose Dr, San Jose, CA 95128",95128,1450000,https://www.zillow.com/homedetails/181-Bellerose-Dr-San-Jose-CA-95128/19584680_zpid/,4.0,3.0,1767,37.3254,-121.936287
3248,"2780 Sierra Village Ct, San Jose, CA 95132",95132,1092000,https://www.zillow.com/homedetails/2780-Sierra-Village-Ct-San-Jose-CA-95132/19774783_zpid/,3.0,2.5,1556,37.39312,-121.857373
3249,"1809 Germaine Ct, San Jose, CA 95122",95122,790000,https://www.zillow.com/homedetails/1809-Germaine-Ct-San-Jose-CA-95122/19716058_zpid/,3.0,2.0,1176,37.322004,-121.848769
3250,"1898 Seaview Dr, San Jose, CA 95122",95122,810500,https://www.zillow.com/homedetails/1898-Seaview-Dr-San-Jose-CA-95122/19725997_zpid/,5.0,3.0,1774,37.334861,-121.83154
3251,"5172 Emiline Dr, San Jose, CA 95124",95124,1065000,https://www.zillow.com/homedetails/5172-Emiline-Dr-San-Jose-CA-95124/19675475_zpid/,3.0,2.0,1012,37.244032,-121.923314
3252,"5172 Emiline Dr, San Jose, CA 95124",95124,1065000,https://www.zillow.com/homedetails/5172-Emiline-Dr-San-Jose-CA-95124/19675475_zpid/,3.0,2.0,1012,37.244032,-121.923314
3253,"1257 Runshaw Pl, San Jose, CA 95121",95121,350500,https://www.zillow.com/homedetails/1257-Runshaw-Pl-San-Jose-CA-95121/19734562_zpid/,4.0,2.0,1698,37.295842,-121.815364
3254,"56 Southmar Ct, San Jose, CA 95138",95138,900000,https://www.zillow.com/homedetails/56-Southmar-Ct-San-Jose-CA-95138/19810363_zpid/,4.0,2.0,1355,37.245939,-121.782979
3255,"56 Southmar Ct, San Jose, CA 95138",95138,900000,https://www.zillow.com/homedetails/56-Southmar-Ct-San-Jose-CA-95138/19810363_zpid/,4.0,2.0,1355,37.245939,-121.782979
3256,"529 S 22nd St, San Jose, CA 95116",95116,980000,https://www.zillow.com/homedetails/529-S-22nd-St-San-Jose-CA-95116/79845228_zpid/,3.0,3.0,2041,37.33806,-121.864143
3257,"529 S 22nd St, San Jose, CA 95116",95116,980000,https://www.zillow.com/homedetails/529-S-22nd-St-San-Jose-CA-95116/79845228_zpid/,3.0,3.0,2041,37.33806,-121.864143
3258,"1287 Westbury Dr, San Jose, CA 95131",95131,1115000,https://www.zillow.com/homedetails/1287-Westbury-Dr-San-Jose-CA-95131/94695704_zpid/,4.0,4.0,1573,37.395546,-121.902577
3259,"3312 Merrimac Dr, San Jose, CA 95117",95117,1198000,https://www.zillow.com/homedetails/3312-Merrimac-Dr-San-Jose-CA-95117/19608778_zpid/,3.0,2.0,1565,37.295742,-121.955579
3260,"1458 Via Codorniz, San Jose, CA 95128",95128,1275000,https://www.zillow.com/homedetails/1458-Via-Codorniz-San-Jose-CA-95128/19589595_zpid/,4.0,3.0,1742,37.297047,-121.938173
3261,"2813 Glen Sharon Way, San Jose, CA 95148",95148,1075000,https://www.zillow.com/homedetails/2813-Glen-Sharon-Way-San-Jose-CA-95148/19732217_zpid/,4.0,3.0,2113,37.330553,-121.806444
3262,"1515 Jarvis Ct, San Jose, CA 95118",95118,1290000,https://www.zillow.com/homedetails/1515-Jarvis-Ct-San-Jose-CA-95118/19697824_zpid/,3.0,2.0,1378,37.263737,-121.892969
3263,"1547 Crespi Dr, San Jose, CA 95129",95129,1530000,https://www.zillow.com/homedetails/1547-Crespi-Dr-San-Jose-CA-95129/19650124_zpid/,3.0,2.0,1585,37.294573,-121.991756
3264,"6857 Casual Ct, San Jose, CA 95120",95120,1370000,https://www.zillow.com/homedetails/6857-Casual-Ct-San-Jose-CA-95120/19766619_zpid/,4.0,2.0,1914,37.210928,-121.851502
3265,"1539 Crespi Dr, San Jose, CA 95129",95129,1530000,https://www.zillow.com/homedetails/1539-Crespi-Dr-San-Jose-CA-95129/19650123_zpid/,3.0,2.0,1402,37.294759,-121.991711
3266,"1333 Weaver Dr, San Jose, CA 95125",95125,3100000,https://www.zillow.com/homedetails/1333-Weaver-Dr-San-Jose-CA-95125/19680546_zpid/,4.0,4.0,4331,37.301749,-121.910137
3267,"4598 Elmhurst Dr, San Jose, CA 95129",95129,1350000,https://www.zillow.com/homedetails/4598-Elmhurst-Dr-San-Jose-CA-95129/19648535_zpid/,3.0,2.0,1226,37.314916,-121.982932
3268,"595 Crystalberry Ter, San Jose, CA 95129",95129,1095000,https://www.zillow.com/homedetails/595-Crystalberry-Ter-San-Jose-CA-95129/19651233_zpid/,4.0,2.5,1408,37.316525,-121.982766
3269,"2002 Liberia Cir, San Jose, CA 95116",95116,500000,https://www.zillow.com/homedetails/2002-Liberia-Cir-San-Jose-CA-95116/19720824_zpid/,2.0,1.5,1000,37.357896,-121.850711
3270,"2002 Liberia Cir, San Jose, CA 95116",95116,500000,https://www.zillow.com/homedetails/2002-Liberia-Cir-San-Jose-CA-95116/19720824_zpid/,2.0,1.5,1000,37.357896,-121.850711
3271,"2548 Alveswood Cir, San Jose, CA 95131",95131,600000,https://www.zillow.com/homedetails/2548-Alveswood-Cir-San-Jose-CA-95131/19563289_zpid/,1.0,1.0,673,37.403424,-121.884155
3272,"1972 Tradan Dr, San Jose, CA 95132",95132,325000,https://www.zillow.com/homedetails/1972-Tradan-Dr-San-Jose-CA-95132/19563518_zpid/,2.0,2.0,988,37.40116,-121.88346
3273,"411 Park Ave UNIT 301, San Jose, CA 95110",95110,847000,https://www.zillow.com/homedetails/411-Park-Ave-UNIT-301-San-Jose-CA-95110/19574599_zpid/,2.0,2.0,1013,37.328663,-121.897173
3274,"762 Overture Ct, San Jose, CA 95134",95134,1000000,https://www.zillow.com/homedetails/762-Overture-Ct-San-Jose-CA-95134/19489859_zpid/,2.0,2.0,925,37.402,-121.919618
3275,"401 Oakland Ave, San Jose, CA 95116",95116,175000,https://www.zillow.com/homedetails/401-Oakland-Ave-San-Jose-CA-95116/19718955_zpid/,3.0,1.0,981,37.349913,-121.846827
3276,"401 Oakland Ave, San Jose, CA 95116",95116,175000,https://www.zillow.com/homedetails/401-Oakland-Ave-San-Jose-CA-95116/19718955_zpid/,3.0,1.0,981,37.349913,-121.846827
3277,"1741 Terilyn Ave, San Jose, CA 95122",95122,730000,https://www.zillow.com/homedetails/1741-Terilyn-Ave-San-Jose-CA-95122/19724978_zpid/,3.0,1.0,960,37.328908,-121.83978
3278,"1741 Terilyn Ave, San Jose, CA 95122",95122,730000,https://www.zillow.com/homedetails/1741-Terilyn-Ave-San-Jose-CA-95122/19724978_zpid/,3.0,1.0,960,37.328908,-121.83978
3279,"1321 Marcello Dr, San Jose, CA 95131",95131,1065000,https://www.zillow.com/homedetails/1321-Marcello-Dr-San-Jose-CA-95131/94696494_zpid/,2.0,2.0,1307,37.390509,-121.890229
3280,"2391 Summer St, San Jose, CA 95116",95116,700000,https://www.zillow.com/homedetails/2391-Summer-St-San-Jose-CA-95116/19724189_zpid/,4.0,2.0,1272,37.354614,-121.83711
3281,"2391 Summer St, San Jose, CA 95116",95116,700000,https://www.zillow.com/homedetails/2391-Summer-St-San-Jose-CA-95116/19724189_zpid/,4.0,2.0,1272,37.354614,-121.83711
3282,"1580 Swancreek Way, San Jose, CA 95121",95121,13500,https://www.zillow.com/homedetails/1580-Swancreek-Way-San-Jose-CA-95121/19806553_zpid/,4.0,2.5,1452,37.304304,-121.812081
3283,"761 Emerson Ct, San Jose, CA 95126",95126,1180000,https://www.zillow.com/homedetails/761-Emerson-Ct-San-Jose-CA-95126/19575090_zpid/,2.0,2.0,1435,37.336365,-121.9227
3284,"120 Hobson St, San Jose, CA 95110",95110,425000,https://www.zillow.com/homedetails/120-Hobson-St-San-Jose-CA-95110/19574134_zpid/,3.0,2.5,1580,37.345635,-121.900096
3285,"2377 Renfield Way, San Jose, CA 95148",95148,920000,https://www.zillow.com/homedetails/2377-Renfield-Way-San-Jose-CA-95148/19803828_zpid/,4.0,2.0,1457,37.315981,-121.798907
3286,"854 College Dr, San Jose, CA 95128",95128,325000,https://www.zillow.com/homedetails/854-College-Dr-San-Jose-CA-95128/19589951_zpid/,4.0,2.0,1471,37.311591,-121.919177
3287,"2195 Cunningham Ct, San Jose, CA 95148",95148,1010000,https://www.zillow.com/homedetails/2195-Cunningham-Ct-San-Jose-CA-95148/19731063_zpid/,4.0,3.0,1746,37.340807,-121.811531
3288,"2246 Silver Blossom Ct, San Jose, CA 95138",95138,1165500,https://www.zillow.com/homedetails/2246-Silver-Blossom-Ct-San-Jose-CA-95138/19812281_zpid/,3.0,2.0,2332,37.280515,-121.766275
3289,"6146 Escondido Ct, San Jose, CA 95119",95119,1275000,https://www.zillow.com/homedetails/6146-Escondido-Ct-San-Jose-CA-95119/19838825_zpid/,4.0,2.0,1791,37.235962,-121.797687
3290,"3761 Chenlan Ct, San Jose, CA 95121",95121,1540000,https://www.zillow.com/homedetails/3761-Chenlan-Ct-San-Jose-CA-95121/19808264_zpid/,3.0,3.0,2710,37.302754,-121.797411
3291,"521 S Park Dr, San Jose, CA 95129",95129,2285000,https://www.zillow.com/homedetails/521-S-Park-Dr-San-Jose-CA-95129/19651064_zpid/,5.0,2.5,2239,37.317678,-121.992669
3292,"1578 Via Campo Verde, San Jose, CA 95120",95120,1720000,https://www.zillow.com/homedetails/1578-Via-Campo-Verde-San-Jose-CA-95120/19762155_zpid/,4.0,2.5,2341,37.222064,-121.90325
3293,"7167 Scarsdale Pl, San Jose, CA 95120",95120,2200000,https://www.zillow.com/homedetails/7167-Scarsdale-Pl-San-Jose-CA-95120/19767542_zpid/,4.0,2.5,3582,37.198692,-121.842707
3294,"247 Parmer Ave, San Jose, CA 95116",95116,735000,https://www.zillow.com/homedetails/247-Parmer-Ave-San-Jose-CA-95116/19720271_zpid/,0.0,,1752,37.347571,-121.855263
3295,"247 Parmer Ave, San Jose, CA 95116",95116,735000,https://www.zillow.com/homedetails/247-Parmer-Ave-San-Jose-CA-95116/19720271_zpid/,0.0,,1752,37.347571,-121.855263
3296,"2295 Palmira Way, San Jose, CA 95122",95122,850000,https://www.zillow.com/homedetails/2295-Palmira-Way-San-Jose-CA-95122/19730732_zpid/,3.0,2.0,1293,37.325208,-121.82666
3297,"1040 Empey Way, San Jose, CA 95128",95128,800000,https://www.zillow.com/homedetails/1040-Empey-Way-San-Jose-CA-95128/19588916_zpid/,2.0,1.0,970,37.307476,-121.937431
3298,"21385 Bertram Rd, San Jose, CA 95120",95120,1025000,https://www.zillow.com/homedetails/21385-Bertram-Rd-San-Jose-CA-95120/19766991_zpid/,3.0,2.0,1456,37.177764,-121.818968
3299,"1234 Old Manor Pl, San Jose, CA 95132",95132,899000,https://www.zillow.com/homedetails/1234-Old-Manor-Pl-San-Jose-CA-95132/19564235_zpid/,3.0,2.0,1041,37.387795,-121.864625
3300,"5304 Studebaker Cir, San Jose, CA 95136",95136,785000,https://www.zillow.com/homedetails/5304-Studebaker-Cir-San-Jose-CA-95136/19709249_zpid/,3.0,2.0,1123,37.258785,-121.835324
3301,"1132 Carlsbad Dr, San Jose, CA 95118",95118,1650000,https://www.zillow.com/homedetails/1132-Carlsbad-Dr-San-Jose-CA-95118/153444082_zpid/,0.0,,3200,37.247031,-121.876403
3302,"4896 Lakebird Ct, San Jose, CA 95124",95124,888000,https://www.zillow.com/homedetails/4896-Lakebird-Ct-San-Jose-CA-95124/19676245_zpid/,2.0,2.0,1212,37.24802,-121.930934
3303,"4896 Lakebird Ct, San Jose, CA 95124",95124,888000,https://www.zillow.com/homedetails/4896-Lakebird-Ct-San-Jose-CA-95124/19676245_zpid/,2.0,2.0,1212,37.24802,-121.930934
3304,"4626 Columbia River Ct, San Jose, CA 95136",95136,698000,https://www.zillow.com/homedetails/4626-Columbia-River-Ct-San-Jose-CA-95136/19701897_zpid/,3.0,2.5,1441,37.26403300000001,-121.864509
3305,"5825 Snell Ave, San Jose, CA 95123",95123,850000,https://www.zillow.com/homedetails/5825-Snell-Ave-San-Jose-CA-95123/19820369_zpid/,3.0,2.0,1173,37.243776,-121.831045
3306,"1900 Meridian Ave, San Jose, CA 95125",95125,912000,https://www.zillow.com/homedetails/1900-Meridian-Ave-San-Jose-CA-95125/19682267_zpid/,2.0,2.0,1636,37.288944,-121.913126
3307,"5541 Sunspring Cir, San Jose, CA 95138",95138,840500,https://www.zillow.com/homedetails/5541-Sunspring-Cir-San-Jose-CA-95138/19810713_zpid/,3.0,2.0,1498,37.253013,-121.794909
3308,"5541 Sunspring Cir, San Jose, CA 95138",95138,840500,https://www.zillow.com/homedetails/5541-Sunspring-Cir-San-Jose-CA-95138/19810713_zpid/,3.0,2.0,1498,37.253013,-121.794909
3309,"785 Stardust Ln, San Jose, CA 95123",95123,920000,https://www.zillow.com/homedetails/785-Stardust-Ln-San-Jose-CA-95123/19708072_zpid/,3.0,2.0,1306,37.253125,-121.852982
3310,"6110 Larios Way, San Jose, CA 95123",95123,1020000,https://www.zillow.com/homedetails/6110-Larios-Way-San-Jose-CA-95123/19832858_zpid/,3.0,2.0,1576,37.23767700000001,-121.848075
3311,"5361 Prince Estates Ct, San Jose, CA 95135",95135,1218000,https://www.zillow.com/homedetails/5361-Prince-Estates-Ct-San-Jose-CA-95135/19796602_zpid/,4.0,2.0,1930,37.292176,-121.758666
3312,"5361 Prince Estates Ct, San Jose, CA 95135",95135,1218000,https://www.zillow.com/homedetails/5361-Prince-Estates-Ct-San-Jose-CA-95135/19796602_zpid/,4.0,2.0,1930,37.292176,-121.758666
3313,"589 Fanelli Ct, San Jose, CA 95136",95136,1020000,https://www.zillow.com/homedetails/589-Fanelli-Ct-San-Jose-CA-95136/61323096_zpid/,4.0,3.0,2322,37.270866,-121.860241
3314,"1485 Emory St, San Jose, CA 95126",95126,1425000,https://www.zillow.com/homedetails/1485-Emory-St-San-Jose-CA-95126/19581844_zpid/,3.0,2.0,1745,37.334506,-121.927172
3315,"251 Frangipani Ct, San Jose, CA 95111",95111,905000,https://www.zillow.com/homedetails/251-Frangipani-Ct-San-Jose-CA-95111/54771803_zpid/,4.0,2.5,2205,37.292635,-121.842747
3316,"251 Frangipani Ct, San Jose, CA 95111",95111,905000,https://www.zillow.com/homedetails/251-Frangipani-Ct-San-Jose-CA-95111/54771803_zpid/,4.0,2.5,2205,37.292635,-121.842747
3317,"773 Promenade Ln, San Jose, CA 95138",95138,1275000,https://www.zillow.com/homedetails/773-Promenade-Ln-San-Jose-CA-95138/19811186_zpid/,4.0,3.0,2060,37.246033,-121.764541
3318,"773 Promenade Ln, San Jose, CA 95138",95138,1275000,https://www.zillow.com/homedetails/773-Promenade-Ln-San-Jose-CA-95138/19811186_zpid/,4.0,3.0,2060,37.246033,-121.764541
3319,"1300 Blewett Ave, San Jose, CA 95125",95125,1585000,https://www.zillow.com/homedetails/1300-Blewett-Ave-San-Jose-CA-95125/19680353_zpid/,3.0,2.0,1518,37.305747,-121.897175
3320,"3903 Mars Ct, San Jose, CA 95121",95121,1555000,https://www.zillow.com/homedetails/3903-Mars-Ct-San-Jose-CA-95121/19808368_zpid/,4.0,3.0,2428,37.302056,-121.791904
3321,"1160 Lone Pine Ln, San Jose, CA 95120",95120,1740000,https://www.zillow.com/homedetails/1160-Lone-Pine-Ln-San-Jose-CA-95120/19765265_zpid/,4.0,2.5,2364,37.214926,-121.86231399999998
3322,"780 Widget Dr, San Jose, CA 95117",95117,1500000,https://www.zillow.com/homedetails/780-Widget-Dr-San-Jose-CA-95117/19605910_zpid/,3.0,3.0,2211,37.313349,-121.960415
3323,"6383 Bose Ln, San Jose, CA 95120",95120,1604000,https://www.zillow.com/homedetails/6383-Bose-Ln-San-Jose-CA-95120/19763057_zpid/,3.0,2.5,2375,37.224472,-121.867668
3324,"5391 Taft Dr, San Jose, CA 95124",95124,1700000,https://www.zillow.com/homedetails/5391-Taft-Dr-San-Jose-CA-95124/19746780_zpid/,4.0,3.0,2130,37.240316,-121.936619
3325,"5391 Taft Dr, San Jose, CA 95124",95124,1700000,https://www.zillow.com/homedetails/5391-Taft-Dr-San-Jose-CA-95124/19746780_zpid/,4.0,3.0,2130,37.240316,-121.936619
3326,"1155 Happy Valley Ave, San Jose, CA 95129",95129,1685000,https://www.zillow.com/homedetails/1155-Happy-Valley-Ave-San-Jose-CA-95129/19649449_zpid/,3.0,3.0,1770,37.304366,-121.99286
3327,"2296 Lantana Ave, San Jose, CA 95130",95130,1600000,https://www.zillow.com/homedetails/2296-Lantana-Ave-San-Jose-CA-95130/19660528_zpid/,4.0,2.5,1557,37.280736,-121.986546
3328,"1239 Cordelia Ave, San Jose, CA 95129",95129,2188000,https://www.zillow.com/homedetails/1239-Cordelia-Ave-San-Jose-CA-95129/19649428_zpid/,4.0,4.0,2710,37.302928,-121.9945
3329,"5169 Cribari Knls, San Jose, CA 95135",95135,460000,https://www.zillow.com/homedetails/5169-Cribari-Knls-San-Jose-CA-95135/19798811_zpid/,2.0,1.0,947,37.29568,-121.75231
3330,"6929 Rodling Dr UNIT G, San Jose, CA 95138",95138,475000,https://www.zillow.com/homedetails/6929-Rodling-Dr-UNIT-G-San-Jose-CA-95138/19811012_zpid/,2.0,2.0,850,37.237242,-121.767178
3331,"6131 Montgomery Ct, San Jose, CA 95135",95135,609000,https://www.zillow.com/homedetails/6131-Montgomery-Ct-San-Jose-CA-95135/19798411_zpid/,2.0,1.0,1127,37.287252,-121.755689
3332,"1424 Vinci Park Way, San Jose, CA 95131",95131,875000,https://www.zillow.com/homedetails/1424-Vinci-Park-Way-San-Jose-CA-95131/19565862_zpid/,2.0,1.0,846,37.379149,-121.876577
3333,"327 Cereza Pl, San Jose, CA 95112",95112,1001500,https://www.zillow.com/homedetails/327-Cereza-Pl-San-Jose-CA-95112/63065197_zpid/,2.0,3.0,1280,37.349096,-121.890823
3334,"1478 Palmview Way, San Jose, CA 95122",95122,175500,https://www.zillow.com/homedetails/1478-Palmview-Way-San-Jose-CA-95122/19726276_zpid/,3.0,2.0,1254,37.337592,-121.834752
3335,"1478 Palmview Way, San Jose, CA 95122",95122,175500,https://www.zillow.com/homedetails/1478-Palmview-Way-San-Jose-CA-95122/19726276_zpid/,3.0,2.0,1254,37.337592,-121.834752
3336,"3401 Lake Garda Dr, San Jose, CA 95135",95135,825000,https://www.zillow.com/homedetails/3401-Lake-Garda-Dr-San-Jose-CA-95135/19799905_zpid/,2.0,2.0,1679,37.289623,-121.757741
3337,"230 E Hedding St, San Jose, CA 95112",95112,1175000,https://www.zillow.com/homedetails/230-E-Hedding-St-San-Jose-CA-95112/19566990_zpid/,2.0,2.0,1150,37.355445,-121.898382
3338,"1411 Santa Fe Dr, San Jose, CA 95118",95118,1250000,https://www.zillow.com/homedetails/1411-Santa-Fe-Dr-San-Jose-CA-95118/19758599_zpid/,3.0,2.0,1080,37.253938,-121.88988700000002
3339,"3562 Millicent Ct, San Jose, CA 95148",95148,901000,https://www.zillow.com/homedetails/3562-Millicent-Ct-San-Jose-CA-95148/19790344_zpid/,4.0,2.0,1729,37.35248,-121.798533
3340,"1091 Foxglove Pl UNIT 301, San Jose, CA 95131",95131,1220000,https://www.zillow.com/homedetails/1091-Foxglove-Pl-UNIT-301-San-Jose-CA-95131/166731459_zpid/,2.0,3.0,1661,37.379871,-121.896244
3341,"1196 Herald Ave, San Jose, CA 95116",95116,58000,https://www.zillow.com/homedetails/1196-Herald-Ave-San-Jose-CA-95116/19713913_zpid/,3.0,2.5,1853,37.338505,-121.855585
3342,"1196 Herald Ave, San Jose, CA 95116",95116,58000,https://www.zillow.com/homedetails/1196-Herald-Ave-San-Jose-CA-95116/19713913_zpid/,3.0,2.5,1853,37.338505,-121.855585
3343,"175 George St, San Jose, CA 95110",95110,1205000,https://www.zillow.com/homedetails/175-George-St-San-Jose-CA-95110/112093873_zpid/,3.0,2.5,1496,37.346632,-121.902411
3344,"1102 Somerset Dr, San Jose, CA 95132",95132,1252000,https://www.zillow.com/homedetails/1102-Somerset-Dr-San-Jose-CA-95132/19776508_zpid/,3.0,2.0,1402,37.395541,-121.843447
3345,"3340 Country Leaf Ct, San Jose, CA 95132",95132,1280000,https://www.zillow.com/homedetails/3340-Country-Leaf-Ct-San-Jose-CA-95132/19777459_zpid/,3.0,3.0,1411,37.402035,-121.846491
3346,"218 Paraiso Ct, San Jose, CA 95119",95119,975000,https://www.zillow.com/homedetails/218-Paraiso-Ct-San-Jose-CA-95119/19839121_zpid/,4.0,2.0,1843,37.231231,-121.786199
3347,"2749 Valley Heights Dr, San Jose, CA 95133",95133,1085000,https://www.zillow.com/homedetails/2749-Valley-Heights-Dr-San-Jose-CA-95133/19775088_zpid/,4.0,2.5,1787,37.378969,-121.849243
3348,"5911 Silver Leaf Rd, San Jose, CA 95138",95138,1020000,https://www.zillow.com/homedetails/5911-Silver-Leaf-Rd-San-Jose-CA-95138/19810399_zpid/,4.0,3.0,1987,37.245608,-121.777237
3349,"270 Esteban Way, San Jose, CA 95119",95119,1320000,https://www.zillow.com/homedetails/270-Esteban-Way-San-Jose-CA-95119/19838584_zpid/,4.0,2.0,2010,37.23196,-121.794884
3350,"1017 S Daniel Way, San Jose, CA 95128",95128,1460000,https://www.zillow.com/homedetails/1017-S-Daniel-Way-San-Jose-CA-95128/19586983_zpid/,3.0,2.0,2565,37.308908,-121.941821
3351,"1233 Randol Ave, San Jose, CA 95126",95126,2075000,https://www.zillow.com/homedetails/1233-Randol-Ave-San-Jose-CA-95126/19575265_zpid/,3.0,3.0,2108,37.335234,-121.920308
3352,"19781 Graystone Ln, San Jose, CA 95120",95120,2834000,https://www.zillow.com/homedetails/19781-Graystone-Ln-San-Jose-CA-95120/19834240_zpid/,6.0,7.0,6000,37.223082,-121.834601
3353,"63 Monte Verano Ct, San Jose, CA 95116",95116,400000,https://www.zillow.com/homedetails/63-Monte-Verano-Ct-San-Jose-CA-95116/69303668_zpid/,1.0,1.0,597,37.361082,-121.839998
